9324
-8.736933,0.005367,-1.207641
-8.736933,-1.994633,-3.207641
-8.736933,-1.994633,-1.207641
-8.736933,-1.994633,-3.207641
-8.736933,0.005367,-1.207641
-8.736933,0.005367,-3.207641
-6.736933,0.005367,-1.207641
-8.736933,0.005367,-3.207641
-8.736933,0.005367,-1.207641
-8.736933,0.005367,-3.207641
-6.736933,0.005367,-1.207641
-6.736933,0.005367,-3.207641
-6.736933,-1.994633,-1.207641
-6.736933,0.005367,-3.207641
-6.736933,0.005367,-1.207641
-6.736933,0.005367,-3.207641
-6.736933,-1.994633,-1.207641
-6.736933,-1.994633,-3.207641
-8.736933,-1.994633,-1.207641
-6.736933,-1.994633,-3.207641
-6.736933,-1.994633,-1.207641
-6.736933,-1.994633,-3.207641
-8.736933,-1.994633,-1.207641
-8.736933,-1.994633,-3.207641
-6.736933,-1.994633,-3.207641
-8.736933,-1.994633,-3.207641
-8.736933,0.005367,-3.207641
-6.736933,-1.994633,-3.207641
-8.736933,0.005367,-3.207641
-6.736933,0.005367,-3.207641
-8.736933,-1.994633,-1.207641
-6.736933,0.005367,-1.207641
-8.736933,0.005367,-1.207641
-6.736933,0.005367,-1.207641
-8.736933,-1.994633,-1.207641
-6.736933,-1.994633,-1.207641
-8.736933,0.005368,3.139822
-8.736933,-1.994632,1.139822
-8.736933,-1.994632,3.139822
-8.736933,-1.994632,1.139822
-8.736933,0.005368,3.139822
-8.736933,0.005368,1.139822
-6.736933,0.005368,3.139822
-8.736933,0.005368,1.139822
-8.736933,0.005368,3.139822
-8.736933,0.005368,1.139822
-6.736933,0.005368,3.139822
-6.736933,0.005368,1.139822
-6.736933,-1.994632,3.139822
-6.736933,0.005368,1.139822
-6.736933,0.005368,3.139822
-6.736933,0.005368,1.139822
-6.736933,-1.994632,3.139822
-6.736933,-1.994632,1.139822
-8.736933,-1.994632,3.139822
-6.736933,-1.994632,1.139822
-6.736933,-1.994632,3.139822
-6.736933,-1.994632,1.139822
-8.736933,-1.994632,3.139822
-8.736933,-1.994632,1.139822
-6.736933,-1.994632,1.139822
-8.736933,-1.994632,1.139822
-8.736933,0.005368,1.139822
-6.736933,-1.994632,1.139822
-8.736933,0.005368,1.139822
-6.736933,0.005368,1.139822
-8.736933,0.005368,3.139822
-8.736933,-1.994632,3.139822
-6.736933,0.005368,3.139822
-6.736933,0.005368,3.139822
-8.736933,-1.994632,3.139822
-6.736933,-1.994632,3.139822
-8.736933,-1.069281,-0.508522
-8.736933,-15.069280,-0.794236
-8.736933,-15.069280,-0.508522
-8.736933,-15.069280,-0.794236
-8.736933,-1.069281,-0.508522
-8.736933,-1.069281,-0.794236
-6.736933,-1.069281,-0.794236
-6.736933,-15.069280,-0.794236
-8.736933,-15.069280,-0.794236
-8.736933,-15.069280,-0.794236
-8.736933,-1.069281,-0.794236
-6.736933,-1.069281,-0.794236
-6.736933,-1.069281,-0.508522
-6.736933,-15.069280,-0.508522
-6.736933,-15.069280,-0.794236
-6.736933,-1.069281,-0.508522
-6.736933,-15.069280,-0.794236
-6.736933,-1.069281,-0.794236
-8.736933,-1.069281,-0.508522
-6.736933,-15.069280,-0.508522
-6.736933,-1.069281,-0.508522
-6.736933,-15.069280,-0.508522
-8.736933,-1.069281,-0.508522
-8.736933,-15.069280,-0.508522
-6.736933,-15.069280,-0.508522
-8.736933,-15.069280,-0.508522
-8.736933,-15.069280,-0.794236
-6.736933,-15.069280,-0.508522
-8.736933,-15.069280,-0.794236
-6.736933,-15.069280,-0.794236
-8.736933,-1.069281,-0.508522
-6.736933,-1.069281,-0.508522
-6.736933,-1.069281,-0.794236
-8.736933,-1.069281,-0.508522
-6.736933,-1.069281,-0.794236
-8.736933,-1.069281,-0.794236
-8.736933,-1.069281,0.748746
-8.736933,-15.069280,0.463032
-8.736933,-15.069280,0.748747
-8.736933,-15.069280,0.463032
-8.736933,-1.069281,0.748746
-8.736933,-1.069281,0.463032
-6.736933,-1.069281,0.463032
-6.736933,-15.069280,0.463032
-8.736933,-15.069280,0.463032
-8.736933,-15.069280,0.463032
-8.736933,-1.069281,0.463032
-6.736933,-1.069281,0.463032
-6.736933,-1.069281,0.748746
-6.736933,-15.069280,0.748747
-6.736933,-15.069280,0.463032
-6.736933,-1.069281,0.748746
-6.736933,-15.069280,0.463032
-6.736933,-1.069281,0.463032
-8.736933,-1.069281,0.748746
-6.736933,-15.069280,0.748747
-6.736933,-1.069281,0.748746
-6.736933,-15.069280,0.748747
-8.736933,-1.069281,0.748746
-8.736933,-15.069280,0.748747
-6.736933,-15.069280,0.748747
-8.736933,-15.069280,0.748747
-8.736933,-15.069280,0.463032
-6.736933,-15.069280,0.748747
-8.736933,-15.069280,0.463032
-6.736933,-15.069280,0.463032
-8.736933,-1.069281,0.748746
-6.736933,-1.069281,0.748746
-6.736933,-1.069281,0.463032
-8.736933,-1.069281,0.748746
-6.736933,-1.069281,0.463032
-8.736933,-1.069281,0.463032
1.315819,-0.354312,0.335002
0.955339,0.020874,0.313671
1.338023,0.020874,0.319056
0.955339,0.020874,0.313671
1.315819,-0.354312,0.335002
0.955339,-0.354312,0.329930
1.172112,2.073994,0.438211
0.955339,2.073994,0.435161
1.104655,2.258814,0.486658
0.955339,2.073994,0.435161
0.955339,2.258814,0.484557
1.104655,2.258814,0.486658
1.279763,-0.700086,0.360897
0.955339,-0.354312,0.329930
1.315819,-0.354312,0.335002
0.955339,-0.354312,0.329930
1.279763,-0.700086,0.360897
0.955340,-0.700086,0.356333
1.231239,1.825268,0.395747
0.955339,1.825268,0.391865
1.172112,2.073994,0.438211
0.955339,1.825268,0.391865
0.955339,2.073994,0.435161
1.172112,2.073994,0.438211
0.955340,-0.700086,0.356333
1.231239,-1.003159,0.395747
0.955339,-1.003159,0.391865
1.231239,-1.003159,0.395747
0.955340,-0.700086,0.356333
1.279763,-0.700086,0.360897
1.279763,1.522195,0.360897
0.955339,1.522195,0.356333
1.231239,1.825268,0.395747
0.955339,1.522195,0.356333
0.955339,1.825268,0.391865
1.231239,1.825268,0.395747
0.955339,-1.003159,0.391865
1.172112,-1.251884,0.438211
0.955339,-1.251884,0.435161
1.172112,-1.251884,0.438211
0.955339,-1.003159,0.391865
1.231239,-1.003159,0.395747
1.315819,1.176421,0.335002
0.955339,1.176421,0.329930
1.279763,1.522195,0.360897
0.955339,1.176421,0.329930
0.955339,1.522195,0.356333
1.279763,1.522195,0.360897
0.955339,-1.251884,0.435161
1.104655,-1.436704,0.486658
0.955339,-1.436704,0.484557
1.104655,-1.436704,0.486658
0.955339,-1.251884,0.435161
1.172112,-1.251884,0.438211
1.338023,0.801235,0.319056
0.955339,0.801235,0.313671
1.315819,1.176421,0.335002
0.955339,0.801235,0.313671
0.955339,1.176421,0.329930
1.315819,1.176421,0.335002
0.955339,-1.436704,0.484557
1.031459,-1.550516,0.539227
0.955339,-1.550516,0.538156
1.031459,-1.550516,0.539227
0.955339,-1.436704,0.484557
1.104655,-1.436704,0.486658
1.345520,0.411055,0.313671
0.955339,0.411055,0.308181
1.338023,0.801235,0.319056
0.955339,0.411055,0.308181
0.955339,0.801235,0.313671
1.338023,0.801235,0.319056
0.955339,2.372625,0.538155
0.955339,2.411054,0.593896
1.031459,2.372625,0.539226
0.955339,-1.588945,0.593895
0.955339,-1.550516,0.538156
1.031459,-1.550516,0.539227
1.338023,0.020874,0.319056
0.955339,0.411055,0.308181
1.345520,0.411055,0.313671
0.955339,0.411055,0.308181
1.338023,0.020874,0.319056
0.955339,0.020874,0.313671
1.104655,2.258814,0.486658
0.955339,2.258814,0.484557
1.031459,2.372625,0.539226
0.955339,2.258814,0.484557
0.955339,2.372625,0.538155
1.031459,2.372625,0.539226
1.706000,0.020874,0.335002
1.345520,0.411055,0.313671
1.720706,0.411055,0.329930
1.345520,0.411055,0.313671
1.706000,0.020874,0.335002
1.338023,0.020874,0.319056
1.104655,2.372625,0.542398
1.248232,2.258814,0.492880
1.104655,2.258814,0.486658
1.104655,2.258814,0.486658
1.031459,2.372625,0.539226
1.104655,2.372625,0.542398
1.662446,-0.354312,0.350023
1.338023,0.020874,0.319056
1.706000,0.020874,0.335002
1.338023,0.020874,0.319056
1.662446,-0.354312,0.350023
1.315819,-0.354312,0.335002
1.248232,2.258814,0.492880
1.380555,2.073994,0.447244
1.172112,2.073994,0.438211
1.172112,2.073994,0.438211
1.104655,2.258814,0.486658
1.248232,2.258814,0.492880
1.315819,-0.354312,0.335002
1.591718,-0.700086,0.374416
1.279763,-0.700086,0.360897
1.591718,-0.700086,0.374416
1.315819,-0.354312,0.335002
1.662446,-0.354312,0.350023
1.496535,1.825268,0.407243
1.231239,1.825268,0.395747
1.380555,2.073994,0.447244
1.231239,1.825268,0.395747
1.172112,2.073994,0.438211
1.380555,2.073994,0.447244
1.279763,-0.700086,0.360897
1.496535,-1.003159,0.407243
1.231239,-1.003159,0.395747
1.496535,-1.003159,0.407243
1.279763,-0.700086,0.360897
1.591718,-0.700086,0.374416
1.591718,1.522195,0.374416
1.279763,1.522195,0.360897
1.496535,1.825268,0.407243
1.279763,1.522195,0.360897
1.231239,1.825268,0.395747
1.496535,1.825268,0.407243
1.231239,-1.003159,0.395747
1.380554,-1.251884,0.447244
1.172112,-1.251884,0.438211
1.380554,-1.251884,0.447244
1.231239,-1.003159,0.395747
1.496535,-1.003159,0.407243
1.662446,1.176421,0.350023
1.315819,1.176421,0.335002
1.591718,1.522195,0.374416
1.315819,1.176421,0.335002
1.279763,1.522195,0.360897
1.591718,1.522195,0.374416
1.172112,-1.251884,0.438211
1.248232,-1.436704,0.492880
1.104655,-1.436704,0.486658
1.248232,-1.436704,0.492880
1.172112,-1.251884,0.438211
1.380554,-1.251884,0.447244
1.706000,0.801235,0.335002
1.338023,0.801235,0.319056
1.662446,1.176421,0.350023
1.338023,0.801235,0.319056
1.315819,1.176421,0.335002
1.662446,1.176421,0.350023
1.104655,-1.436704,0.486658
1.104655,-1.550516,0.542398
1.031459,-1.550516,0.539227
1.104655,-1.550516,0.542398
1.104655,-1.436704,0.486658
1.248232,-1.436704,0.492880
1.720706,0.411055,0.329930
1.345520,0.411055,0.313671
1.706000,0.801235,0.335002
1.345520,0.411055,0.313671
1.338023,0.801235,0.319056
1.706000,0.801235,0.335002
1.031459,2.372625,0.539226
0.955339,2.411054,0.593896
1.104655,2.372625,0.542398
0.955339,-1.588945,0.593895
1.031459,-1.550516,0.539227
1.104655,-1.550516,0.542398
1.496535,-1.003159,0.407243
1.572656,-1.251884,0.461913
1.380554,-1.251884,0.447244
1.572656,-1.251884,0.461913
1.496535,-1.003159,0.407243
1.741034,-1.003159,0.425913
1.981899,1.176421,0.374416
1.662446,1.176421,0.350023
1.879219,1.522195,0.396369
1.662446,1.176421,0.350023
1.591718,1.522195,0.374416
1.879219,1.522195,0.396369
1.380554,-1.251884,0.447244
1.380554,-1.436704,0.502984
1.248232,-1.436704,0.492880
1.380554,-1.436704,0.502984
1.380554,-1.251884,0.447244
1.572656,-1.251884,0.461913
2.045129,0.801235,0.360897
1.706000,0.801235,0.335002
1.981899,1.176421,0.374416
1.706000,0.801235,0.335002
1.662446,1.176421,0.350023
1.981899,1.176421,0.374416
1.248232,-1.436704,0.492880
1.172112,-1.550516,0.547549
1.104655,-1.550516,0.542398
1.172112,-1.550516,0.547549
1.248232,-1.436704,0.492880
1.380554,-1.436704,0.502984
2.066480,0.411055,0.356333
1.720706,0.411055,0.329930
2.045129,0.801235,0.360897
1.720706,0.411055,0.329930
1.706000,0.801235,0.335002
2.045129,0.801235,0.360897
1.104655,2.372625,0.542398
0.955339,2.411054,0.593896
1.172112,2.372625,0.547549
0.955339,-1.588945,0.593895
1.104655,-1.550516,0.542398
1.172112,-1.550516,0.547549
2.045129,0.020874,0.360897
1.720706,0.411055,0.329930
2.066480,0.411055,0.356333
1.720706,0.411055,0.329930
2.045129,0.020874,0.360897
1.706000,0.020874,0.335002
1.172112,2.372625,0.547549
1.380555,2.258814,0.502984
1.248232,2.258814,0.492880
1.248232,2.258814,0.492880
1.104655,2.372625,0.542398
1.172112,2.372625,0.547549
1.706000,0.020874,0.335002
1.981899,-0.354312,0.374416
1.662446,-0.354312,0.350023
1.981899,-0.354312,0.374416
1.706000,0.020874,0.335002
2.045129,0.020874,0.360897
1.380555,2.258814,0.502984
1.572656,2.073994,0.461913
1.380555,2.073994,0.447244
1.380555,2.073994,0.447244
1.248232,2.258814,0.492880
1.380555,2.258814,0.502984
1.662446,-0.354312,0.350023
1.879219,-0.700086,0.396369
1.591718,-0.700086,0.374416
1.879219,-0.700086,0.396369
1.662446,-0.354312,0.350023
1.981899,-0.354312,0.374416
1.572656,2.073994,0.461913
1.741034,1.825268,0.425913
1.496535,1.825268,0.407243
1.496535,1.825268,0.407243
1.380555,2.073994,0.447244
1.572656,2.073994,0.461913
1.591718,-0.700086,0.374416
1.741034,-1.003159,0.425913
1.496535,-1.003159,0.407243
1.741034,-1.003159,0.425913
1.591718,-0.700086,0.374416
1.879219,-0.700086,0.396369
1.741034,1.825268,0.425913
1.879219,1.522195,0.396369
1.591718,1.522195,0.374416
1.591718,1.522195,0.374416
1.496535,1.825268,0.407243
1.741034,1.825268,0.425913
1.231239,2.372625,0.554481
1.496536,2.258814,0.516582
1.380555,2.258814,0.502984
